name,customersAffected,customersOutNow,customersServed,timestamp,EMC
Randolph,551,0,3727,12-31-2024 04:52:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 04:52:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 05:07:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 05:07:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 05:22:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 05:22:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 05:38:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 05:38:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 05:53:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 05:53:02,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 06:08:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 06:08:02,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 06:23:04,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 06:23:04,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 06:38:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 06:38:02,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 06:53:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 06:53:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 07:08:05,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 07:08:05,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 07:23:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 07:23:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 07:37:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 07:37:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 07:53:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 07:53:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 08:07:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 08:07:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 08:23:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 08:23:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 08:37:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 08:37:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 08:52:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 08:52:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 09:07:55,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 09:07:55,Tallapoosa River Electric Coop
